seed,track,year,race_name,lap_index,action_a,action_name_a,reward_a,position_after_a,action_b,action_name_b,reward_b,position_after_b,actions_disagree,reward_b_minus_a
1007,Monaco,2022,LEC,27,0,stay_out,3.423124597726597,12,0,stay_out,-8.927305402273383,12,False,-12.35042999999998
1007,Monaco,2022,LEC,28,0,stay_out,31.90415996519869,1,1,pit_soft,57.46608900887972,1,True,25.56192904368103
1007,Monaco,2022,LEC,29,0,stay_out,0.0,1,0,stay_out,0.0,1,False,0.0
1007,Monaco,2022,LEC,30,0,stay_out,0.0,1,0,stay_out,0.0,1,False,0.0
1007,Monaco,2022,LEC,31,0,stay_out,-0.0449287163061228,1,0,stay_out,-0.0399287163061231,1,False,0.004999999999999699
1007,Monaco,2022,LEC,32,0,stay_out,0.0,1,0,stay_out,0.0,1,False,0.0
1007,Monaco,2022,LEC,33,0,stay_out,-0.1172441882723347,1,0,stay_out,-0.0268434423533335,1,False,0.0904007459190012
1007,Monaco,2022,LEC,34,0,stay_out,-0.1669708961901804,1,0,stay_out,-0.0478701502711786,1,False,0.1191007459190018
1007,Monaco,2022,LEC,35,0,stay_out,-0.2177343777296428,1,0,stay_out,-0.0311336318106427,1,False,0.1866007459190001
1007,Monaco,2022,LEC,36,0,stay_out,-0.3605106684694675,1,0,stay_out,-0.0700099225504658,1,False,0.2905007459190017
1007,Monaco,2022,LEC,37,1,pit_soft,-4.933561965817546,1,0,stay_out,-0.111927886565212,1,True,4.821634079252334
1007,Monaco,2022,LEC,38,0,stay_out,0.0,1,0,stay_out,-0.1396356876634698,1,False,-0.1396356876634698
1007,Monaco,2022,LEC,39,0,stay_out,0.0,1,0,stay_out,-0.1079566314919574,1,False,-0.1079566314919574
1007,Monaco,2022,LEC,40,0,stay_out,-0.0138604115197608,1,0,stay_out,-0.1318170430117178,1,False,-0.11795663149195698
1007,Monaco,2022,LEC,41,0,stay_out,-0.0225174886474249,1,0,stay_out,-0.1494741201393807,1,False,-0.1269566314919558
1007,Monaco,2022,LEC,42,0,stay_out,-0.0406327756213045,1,2,pit_medium,-5.387556073779927,1,True,-5.3469232981586226
1007,Monaco,2022,LEC,43,0,stay_out,-0.0314312768473783,1,0,stay_out,-0.3713545750060007,1,False,-0.33992329815862243
1007,Monaco,2022,LEC,44,0,stay_out,-0.0248862422799945,1,0,stay_out,-0.3550188296943262,1,False,-0.3301325874143317
1007,Monaco,2022,LEC,45,0,stay_out,-0.0718759351290742,1,0,stay_out,-0.393008522543407,1,False,-0.3211325874143328
1007,Monaco,2022,LEC,46,0,stay_out,-0.0858449770098062,1,0,stay_out,-0.396977564424138,1,False,-0.3111325874143318
1007,Monaco,2022,LEC,47,0,stay_out,-0.0904901919740965,1,0,stay_out,-0.3926227793884294,1,False,-0.3021325874143329
1007,Monaco,2022,LEC,48,0,stay_out,-0.1079624978569441,1,0,stay_out,-0.39192916452361,1,False,-0.28396666666666587
1007,Monaco,2022,LEC,49,0,stay_out,-0.1570247192003379,1,0,stay_out,-0.433991385867003,1,False,-0.2769666666666651
1007,Monaco,2022,LEC,50,0,stay_out,-0.1260319981513177,1,0,stay_out,-0.3969986648179841,1,False,-0.27096666666666647
1007,Monaco,2022,LEC,51,0,stay_out,-0.1894887265876974,1,0,stay_out,-0.4554553932543641,1,False,-0.26596666666666674
1007,Monaco,2022,LEC,52,0,stay_out,-0.182431423901221,1,0,stay_out,-0.443398090567888,1,False,-0.260966666666667
1007,Monaco,2022,LEC,53,0,stay_out,-0.3212712091131891,1,0,stay_out,-0.577237875779855,1,False,-0.25596666666666584
1007,Monaco,2022,LEC,54,0,stay_out,-0.3335800048403257,1,0,stay_out,-0.5845466715069918,1,False,-0.2509666666666661
1007,Monaco,2022,LEC,55,0,stay_out,-0.3361491804904546,1,0,stay_out,-0.582115847157121,1,False,-0.24596666666666633
1007,Monaco,2022,LEC,56,0,stay_out,-0.3722422947552999,1,0,stay_out,-0.6132089614219667,1,False,-0.24096666666666677
1007,Monaco,2022,LEC,57,0,stay_out,-0.3649646387106728,1,0,stay_out,-0.6009313053773397,1,False,-0.23596666666666694
1007,Monaco,2022,LEC,58,0,stay_out,-0.3898633024187191,1,0,stay_out,-0.6208299690853849,1,False,-0.23096666666666582
1007,Monaco,2022,LEC,59,0,stay_out,-0.4213633489774537,1,0,stay_out,-0.6473300156441198,1,False,-0.22596666666666615
1007,Monaco,2022,LEC,60,0,stay_out,-0.4240437965728176,1,0,stay_out,-0.6450104632394841,1,False,-0.22096666666666648
1007,Monaco,2022,LEC,61,0,stay_out,-0.46001859360847,1,0,stay_out,-0.6759852602751366,1,False,-0.21596666666666664
1007,Monaco,2022,LEC,62,0,stay_out,24.530796025462536,1,0,stay_out,24.31982935879587,1,False,-0.21096666666666408
1007,Monaco,2023,VER,0,0,stay_out,-0.0230083354804136,1,0,stay_out,-0.0230083354804136,1,False,0.0
1007,Monaco,2023,VER,1,0,stay_out,-0.0362418235424343,1,0,stay_out,-0.0362418235424343,1,False,0.0
1007,Monaco,2023,VER,2,0,stay_out,-0.0360732163410745,1,0,stay_out,-0.0360732163410745,1,False,0.0
1007,Monaco,2023,VER,3,0,stay_out,-0.0368862830095011,1,0,stay_out,-0.0368862830095011,1,False,0.0
1007,Monaco,2023,VER,4,0,stay_out,-0.0196723886040402,1,0,stay_out,-0.0196723886040402,1,False,0.0
1007,Monaco,2023,VER,5,0,stay_out,-0.0667095104445408,1,0,stay_out,-0.0667095104445408,1,False,0.0
1007,Monaco,2023,VER,6,0,stay_out,-0.0244812091629711,1,0,stay_out,-0.0244812091629711,1,False,0.0
1007,Monaco,2023,VER,7,0,stay_out,-0.0525985571161726,1,0,stay_out,-0.0525985571161726,1,False,0.0
1007,Monaco,2023,VER,8,0,stay_out,-0.0641731446315375,1,0,stay_out,-0.0641731446315375,1,False,0.0
1007,Monaco,2023,VER,9,0,stay_out,-0.1127214910335453,1,0,stay_out,-0.1127214910335453,1,False,0.0
1007,Monaco,2023,VER,10,0,stay_out,-0.1020031133152414,1,0,stay_out,-0.1020031133152414,1,False,0.0
1007,Monaco,2023,VER,11,0,stay_out,-0.1099786682828153,1,0,stay_out,-0.1099786682828153,1,False,0.0
1007,Monaco,2023,VER,12,0,stay_out,-0.1418896757622164,1,0,stay_out,-0.1418896757622164,1,False,0.0
1007,Monaco,2023,VER,13,0,stay_out,-0.1450296135482631,1,0,stay_out,-0.1450296135482631,1,False,0.0
1007,Monaco,2023,VER,14,0,stay_out,-0.1434190836025607,1,0,stay_out,-0.1434190836025607,1,False,0.0
1007,Monaco,2023,VER,15,0,stay_out,-0.1305300019328939,1,0,stay_out,-0.1305300019328939,1,False,0.0
1007,Monaco,2023,VER,16,0,stay_out,-0.1619444501969241,1,0,stay_out,-0.1619444501969241,1,False,0.0
1007,Monaco,2023,VER,17,0,stay_out,-0.1374992642583848,1,0,stay_out,-0.1374992642583848,1,False,0.0
1007,Monaco,2023,VER,18,0,stay_out,-0.1718153992386334,1,0,stay_out,-0.1718153992386334,1,False,0.0
1007,Monaco,2023,VER,19,0,stay_out,-0.1817162113279309,1,0,stay_out,-0.1817162113279309,1,False,0.0
1007,Monaco,2023,VER,20,1,pit_soft,-7.213029197086424,2,0,stay_out,-0.1682630167623486,1,True,7.044766180324076
1007,Monaco,2023,VER,21,0,stay_out,-0.2715177007868646,2,0,stay_out,-0.1994661400242037,1,False,0.0720515607626609
1007,Monaco,2023,VER,22,0,stay_out,-0.2530423187521066,2,1,pit_soft,-7.299960059838837,2,True,-7.04691774108673
1007,Monaco,2023,VER,23,0,stay_out,-0.3016708971510852,2,0,stay_out,-0.283670897151093,2,False,0.01799999999999219
1007,Monaco,2023,VER,24,0,stay_out,-0.32244197653513,2,0,stay_out,-0.3004419765351159,2,False,0.02200000000001412
1007,Monaco,2023,VER,25,0,stay_out,-0.3017024980616185,2,0,stay_out,-0.275702498061608,2,False,0.02600000000001046
1007,Monaco,2023,VER,26,0,stay_out,-0.2849344741172459,2,0,stay_out,-0.2529344741172608,2,False,0.031999999999985096
1007,Monaco,2023,VER,27,0,stay_out,-0.3964315439085496,2,0,stay_out,-0.356431543908522,2,False,0.040000000000027625
1007,Monaco,2023,VER,28,0,stay_out,-0.4053621523302226,2,0,stay_out,-0.3573621523302449,2,False,0.04799999999997773
1007,Monaco,2023,VER,29,0,stay_out,-1.440995448720943,3,0,stay_out,-0.3849954487209686,2,False,1.0559999999999745
1007,Monaco,2023,VER,30,0,stay_out,-0.4951308924279985,3,0,stay_out,-0.3551308924279709,2,False,0.1400000000000276
1007,Monaco,2023,VER,31,3,pit_hard,-17.28900721226245,11,0,stay_out,-0.4509237457786924,2,True,16.83808346648376
1007,Monaco,2023,VER,32,0,stay_out,0.1587318414953216,11,0,stay_out,-0.1983681585046725,2,False,-0.3570999999999941
1007,Monaco,2023,VER,33,0,stay_out,1.032744956788656,10,0,stay_out,-0.3343550432113119,2,False,-1.3670999999999678
1007,Monaco,2023,VER,34,0,stay_out,0.0328915409529727,10,0,stay_out,-0.4642084590470049,2,False,-0.4970999999999776
1007,Monaco,2023,VER,35,0,stay_out,0.0981645778740556,10,0,stay_out,-1.42893542212593,3,False,-1.5270999999999857
1007,Monaco,2023,VER,36,0,stay_out,-0.1168880036056108,10,2,pit_medium,-17.16222147008933,11,True,-17.045333466483722
1007,Monaco,2023,VER,37,0,stay_out,-0.1143239316351,10,0,stay_out,0.083526068364911,11,False,0.19785000000001102
1007,Monaco,2023,VER,38,0,stay_out,0.8327604661684106,9,0,stay_out,-0.0353895338316178,11,False,-0.8681500000000284
1007,Monaco,2023,VER,39,0,stay_out,-0.0352814214885555,9,0,stay_out,0.9685685785114287,10,False,1.0038499999999841
1007,Monaco,2023,VER,40,0,stay_out,-0.0827022445281173,9,0,stay_out,0.0111477554718945,10,False,0.0938500000000118
1007,Monaco,2023,VER,41,0,stay_out,-0.1725163987834491,9,0,stay_out,-0.0906663987834321,10,False,0.08185000000001699
1007,Monaco,2023,VER,42,0,stay_out,-0.4773905624747926,9,0,stay_out,0.8776030272687891,9,False,1.3549935897435819
1007,Monaco,2023,VER,43,0,stay_out,-0.4266875649269125,9,0,stay_out,-0.0076939751833137,9,False,0.4189935897435988
1007,Monaco,2023,VER,44,0,stay_out,-0.8199647922522844,9,0,stay_out,0.0381775154400145,9,False,0.8581423076922988
1007,Monaco,2023,VER,45,1,pit_soft,-18.49253533674184,18,0,stay_out,-0.1304018702581345,9,True,18.36213346648371
1007,Monaco,2023,VER,46,0,stay_out,-0.4269899540196135,18,0,stay_out,0.813960045980376,8,False,1.2409499999999896
1007,Monaco,2023,VER,47,0,stay_out,0.5918196160518392,17,0,stay_out,-0.0792303839481661,8,False,-0.6710500000000053
1007,Monaco,2023,VER,48,0,stay_out,0.6476750042860786,16,0,stay_out,-0.0333749957138991,8,False,-0.6810499999999777
1007,Monaco,2023,VER,49,0,stay_out,3.805850561599308,12,0,stay_out,0.136800561599324,8,False,-3.669049999999984
1007,Monaco,2023,VER,50,0,stay_out,0.4814360036973825,12,0,stay_out,0.7063860036973779,8,False,0.22494999999999543
1007,Monaco,2023,VER,51,0,stay_out,4.856022546824592,8,0,stay_out,4.178972546824611,5,False,-0.6770499999999808
1007,Monaco,2023,VER,52,0,stay_out,-0.0769628478024671,8,0,stay_out,3.04798715219753,2,False,3.1249499999999975
1007,Monaco,2023,VER,53,0,stay_out,1.519557581773617,8,0,stay_out,0.7035988601004701,1,False,-0.815958721673147
1007,Monaco,2023,VER,54,4,pit_intermediate,-8.696310142831049,8,0,stay_out,-1.6813050048403229,1,True,7.015005137990726
1007,Monaco,2023,VER,55,0,stay_out,-0.1012650276475655,8,0,stay_out,-1.6788741804904532,1,False,-1.5776091528428877
1007,Monaco,2023,VER,56,0,stay_out,-0.2788512561773244,8,0,stay_out,-1.7099672947552975,1,False,-1.431116038577973
1007,Monaco,2023,VER,57,0,stay_out,2.7247040559120226,5,0,stay_out,-1.6976896387106706,1,False,-4.422393694622693
1007,Monaco,2023,VER,58,0,stay_out,1.6730067284959007,3,0,stay_out,-1.7175883024187173,1,False,-3.390595030914618
1007,Monaco,2023,VER,59,0,stay_out,0.7409066353784055,2,0,stay_out,-1.7440883489774508,1,False,-2.4849949843558563
1007,Monaco,2023,VER,60,0,stay_out,-0.4622664048290403,1,0,stay_out,-1.7417687965728164,1,False,-1.279502391743776
1007,Monaco,2023,VER,61,0,stay_out,-1.4530519269418023,1,0,stay_out,-1.7727435936084674,1,False,-0.31969166666666515
1007,Monaco,2023,VER,62,0,stay_out,-1.4542373078707955,1,0,stay_out,-1.7769289745374608,1,False,-0.32269166666666527
1007,Monaco,2023,VER,63,0,stay_out,-1.4349806948776376,1,0,stay_out,-1.759672361544304,1,False,-0.3246916666666664
1007,Monaco,2023,VER,64,0,stay_out,-1.4526075510545156,1,0,stay_out,-1.7792992177211815,1,False,-0.32669166666666594
1007,Monaco,2023,VER,65,0,stay_out,-1.465053485278439,1,0,stay_out,-1.7937451519451046,1,False,-0.3286916666666657
1007,Monaco,2023,VER,66,0,stay_out,-1.4690793538947162,1,0,stay_out,-1.7997710205613815,1,False,-0.3306916666666653
1007,Monaco,2023,VER,67,0,stay_out,-1.4589069376372863,1,0,stay_out,-1.7915986043039511,1,False,-0.33269166666666483
1007,Monaco,2023,VER,68,0,stay_out,-1.4724342142126745,1,0,stay_out,-1.80712588087934,1,False,-0.3346916666666655
1007,Monaco,2023,VER,69,0,stay_out,-1.4693996658863795,1,0,stay_out,-1.806091332553045,1,False,-0.3366916666666655
1007,Monaco,2023,VER,70,0,stay_out,-1.4905755151937343,1,0,stay_out,-1.8292671818604007,1,False,-0.3386916666666664
1007,Monaco,2023,VER,71,0,stay_out,-1.5110017933535502,1,0,stay_out,-1.8516934600202164,1,False,-0.34069166666666617
1007,Monaco,2023,VER,72,0,stay_out,-1.5037287634577925,1,0,stay_out,-1.846420430124458,1,False,-0.3426916666666655
1007,Monaco,2023,VER,73,0,stay_out,-1.51876911525265,1,0,stay_out,-1.863460781919315,1,False,-0.34469166666666506
1007,Monaco,2023,VER,74,0,stay_out,-1.5347271201656485,1,0,stay_out,-1.881418786832313,1,False,-0.3466916666666644
1007,Monaco,2023,VER,75,0,stay_out,-1.5738060961019629,1,0,stay_out,-1.9224977627686288,1,False,-0.34869166666666596
1007,Monaco,2023,VER,76,0,stay_out,23.45052539664372,1,0,stay_out,23.099833729977057,1,False,-0.3506916666666626
1007,Monaco,2024,LEC,0,0,stay_out,-0.0310612528985586,1,0,stay_out,-0.0310612528985586,1,False,0.0
1007,Monaco,2024,LEC,1,0,stay_out,0.0,1,0,stay_out,0.0,1,False,0.0
1007,Monaco,2024,LEC,2,0,stay_out,0.0,1,0,stay_out,0.0,1,False,0.0
1007,Monaco,2024,LEC,3,0,stay_out,-0.0008130666684266,1,0,stay_out,-0.0008130666684266,1,False,0.0
1007,Monaco,2024,LEC,4,0,stay_out,0.0,1,0,stay_out,0.0,1,False,0.0
1007,Monaco,2024,LEC,5,0,stay_out,-0.0470371218405006,1,0,stay_out,-0.0470371218405006,1,False,0.0
1007,Monaco,2024,LEC,6,0,stay_out,-0.0048088205589309,1,0,stay_out,-0.0048088205589309,1,False,0.0
1007,Monaco,2024,LEC,7,0,stay_out,-0.0329261685121323,1,0,stay_out,-0.0329261685121323,1,False,0.0
1007,Monaco,2024,LEC,8,0,stay_out,-0.0445007560274973,1,0,stay_out,-0.0445007560274973,1,False,0.0
1007,Monaco,2024,LEC,9,0,stay_out,-0.0930491024295051,1,0,stay_out,-0.0930491024295051,1,False,0.0
1007,Monaco,2024,LEC,10,0,stay_out,-0.0823307247112012,1,0,stay_out,-0.0823307247112012,1,False,0.0
1007,Monaco,2024,LEC,11,0,stay_out,-0.090306279678775,1,0,stay_out,-0.090306279678775,1,False,0.0
1007,Monaco,2024,LEC,12,0,stay_out,-0.1222172871581762,1,0,stay_out,-0.1222172871581762,1,False,0.0
1007,Monaco,2024,LEC,13,0,stay_out,-0.1253572249442228,1,0,stay_out,-0.1253572249442228,1,False,0.0
1007,Monaco,2024,LEC,14,0,stay_out,-0.1237466949985204,1,0,stay_out,-0.1237466949985204,1,False,0.0
1007,Monaco,2024,LEC,15,0,stay_out,-0.1108576133288536,1,0,stay_out,-0.1108576133288536,1,False,0.0
1007,Monaco,2024,LEC,16,0,stay_out,-0.1422720615928838,1,0,stay_out,-0.1422720615928838,1,False,0.0
1007,Monaco,2024,LEC,17,0,stay_out,-0.1178268756543431,1,0,stay_out,-0.1178268756543431,1,False,0.0
1007,Monaco,2024,LEC,18,0,stay_out,-0.1521430106345931,1,0,stay_out,-0.1521430106345931,1,False,0.0
1007,Monaco,2024,LEC,19,0,stay_out,-0.1620438227238907,1,0,stay_out,-0.1620438227238907,1,False,0.0
1007,Monaco,2024,LEC,20,1,pit_soft,-4.939190628158286,1,0,stay_out,-0.1485906281583084,1,True,4.790599999999978
1007,Monaco,2024,LEC,21,0,stay_out,0.0,1,0,stay_out,-0.1797937514201635,1,False,-0.1797937514201635
1007,Monaco,2024,LEC,22,0,stay_out,0.0,1,1,pit_soft,-4.947806060402769,1,True,-4.947806060402769
1007,Monaco,2024,LEC,23,0,stay_out,-0.0191642891994831,1,0,stay_out,0.0,1,False,0.0191642891994831
1007,Monaco,2024,LEC,24,0,stay_out,-0.0274998288915043,1,0,stay_out,-0.0063355396920201,1,False,0.021164289199484203
1007,Monaco,2024,LEC,25,0,stay_out,-0.0214800896547544,1,0,stay_out,0.0,1,False,0.0214800896547544
1007,Monaco,2024,LEC,26,0,stay_out,-0.0297960776825533,1,0,stay_out,-0.0053159880277988,1,False,0.024480089654754497
1007,Monaco,2024,LEC,27,0,stay_out,-0.0629946125781998,1,0,stay_out,-0.0345145229234447,1,False,0.028480089654755097
1007,Monaco,2024,LEC,28,0,stay_out,-0.0601599167890697,1,0,stay_out,-0.0276798271343153,1,False,0.0324800896547544
1007,Monaco,2024,LEC,29,3,pit_hard,-36.289337235039085,10,0,stay_out,-0.0561964753296621,1,True,36.23314075970942
1007,Monaco,2024,LEC,30,0,stay_out,0.3559225565788751,10,0,stay_out,-0.0601641971831838,1,False,-0.4160867537620589
1007,Monaco,2024,LEC,31,0,stay_out,0.2546651239666175,10,0,stay_out,-0.1100929134893064,1,False,-0.3647580374559239
1007,Monaco,2024,LEC,32,0,stay_out,0.2255207112406254,10,0,stay_out,-0.0578651198522933,1,False,-0.2833858310929187
1007,Monaco,2024,LEC,33,0,stay_out,0.1618338265339474,10,0,stay_out,-0.0927085622056282,1,False,-0.2545423887395756
1007,Monaco,2024,LEC,34,0,stay_out,0.1816804106982047,10,0,stay_out,-0.1197352701234734,1,False,-0.30141568082167813
1007,Monaco,2024,LEC,35,0,stay_out,0.289053447619311,10,0,stay_out,-0.1069987516629368,1,False,-0.39605219928224783
1007,Monaco,2024,LEC,36,0,stay_out,0.23390086613974,10,0,stay_out,-0.1478750424027609,1,False,-0.3817759085425009
1007,Monaco,2024,LEC,37,0,stay_out,0.1438649381101399,10,0,stay_out,-0.1897930064175057,1,False,-0.33365794452764563
1007,Monaco,2024,LEC,38,0,stay_out,0.0954493359137061,10,0,stay_out,-0.2175008075157649,1,False,-0.312950143429471
1007,Monaco,2024,LEC,39,0,stay_out,0.2795074482567073,10,0,stay_out,-0.1858217513442525,1,False,-0.4653291996009598
1007,Monaco,2024,LEC,40,0,stay_out,0.2045866252171762,10,0,stay_out,-0.2096821628640114,1,False,-0.4142687880811876
1007,Monaco,2024,LEC,41,0,stay_out,0.1687724709619175,10,0,stay_out,-0.2273392399916758,1,False,-0.3961117109535933
1007,Monaco,2024,LEC,42,0,stay_out,0.1604418970140713,10,0,stay_out,-0.2534545269655552,1,False,-0.4138964239796265
1007,Monaco,2024,LEC,43,0,stay_out,0.1598448945619921,10,0,stay_out,-0.2502530281916293,1,False,-0.41009792275362145
1007,Monaco,2024,LEC,44,0,stay_out,0.2015163851852633,10,0,stay_out,-0.2459172828799552,1,False,-0.4474336680652185
1007,Monaco,2024,LEC,45,0,stay_out,0.1347369994872039,10,0,stay_out,-0.2949069757290345,1,False,-0.4296439752162384
1007,Monaco,2024,LEC,46,0,stay_out,0.1364989157256417,10,0,stay_out,-0.3088760176097665,1,False,-0.44537493333540823
1007,Monaco,2024,LEC,47,0,stay_out,0.1018084857971061,10,0,stay_out,-0.3135212325740568,1,False,-0.4153297183711629
1007,Monaco,2024,LEC,48,0,stay_out,0.0584638740313948,10,0,stay_out,-0.3163935384569044,1,False,-0.3748574124882992
1007,Monaco,2024,LEC,49,0,stay_out,-0.1129605686553489,10,0,stay_out,-0.3654557598002981,1,False,-0.2524951911449492
1007,Monaco,2024,LEC,50,0,stay_out,0.1144248734426156,10,0,stay_out,-0.334463038751278,1,False,-0.44888791219389357
1007,Monaco,2024,LEC,51,0,stay_out,-0.0204885834300384,10,0,stay_out,-0.3979197671876577,1,False,-0.3774311837576193
1007,Monaco,2024,LEC,52,0,stay_out,0.6032260219429304,10,0,stay_out,-0.3908624645011813,1,False,-0.9940884864441117
1007,Monaco,2024,LEC,53,0,stay_out,-0.0175535484811163,10,0,stay_out,-0.4108022497131486,1,False,-0.3932487012320323
1007,Monaco,2024,LEC,54,0,stay_out,-0.2238600096806081,10,0,stay_out,-0.5033800048403251,1,False,-0.279519995159717
1007,Monaco,2024,LEC,55,0,stay_out,-0.2112983609808978,10,0,stay_out,-0.5059491804904539,1,False,-0.2946508195095561
1007,Monaco,2024,LEC,56,0,stay_out,-0.241684589510595,10,0,stay_out,-0.5420422947552993,1,False,-0.3003577052447043
1007,Monaco,2024,LEC,57,0,stay_out,-0.3012292774213705,10,0,stay_out,-0.556664638710673,1,False,-0.25543536128930244
1007,Monaco,2024,LEC,58,0,stay_out,-0.1706266048374857,10,0,stay_out,-0.5815633024187193,1,False,-0.41093669758123363
1007,Monaco,2024,LEC,59,0,stay_out,-0.1517266979549148,10,0,stay_out,-0.613063348977454,1,False,-0.4613366510225392
1007,Monaco,2024,LEC,60,0,stay_out,-0.231387593145655,10,0,stay_out,-0.6157437965728179,1,False,-0.38435620342716287
1007,Monaco,2024,LEC,61,0,stay_out,0.0950628127830242,10,0,stay_out,-0.6556185936084689,1,False,-0.7506814063914931
1007,Monaco,2024,LEC,62,0,stay_out,-0.4640079490749187,10,0,stay_out,-0.6648039745374619,1,False,-0.20079602546254316
1007,Monaco,2024,LEC,63,0,stay_out,-0.4826947230886219,10,0,stay_out,-0.6525473615443048,1,False,-0.16985263845568294
1007,Monaco,2024,LEC,64,0,stay_out,-0.3961484354423348,10,0,stay_out,-0.6771742177211835,1,False,-0.28102578227884867
1007,Monaco,2024,LEC,65,0,stay_out,-0.4219403038901902,10,0,stay_out,-0.6966201519451047,1,False,-0.2746798480549145
1007,Monaco,2024,LEC,66,0,stay_out,-0.4198920411228272,10,0,stay_out,-0.7076460205613828,1,False,-0.28775397943855563
1007,Monaco,2024,LEC,67,0,stay_out,-0.2132472086079119,10,0,stay_out,-0.7044736043039521,1,False,-0.4912263956960402
1007,Monaco,2024,LEC,68,0,stay_out,-0.3048017617587917,10,0,stay_out,-0.7250008808793411,1,False,-0.4201991191205494
1007,Monaco,2024,LEC,69,0,stay_out,-0.4036326651060705,10,0,stay_out,-0.728966332553047,1,False,-0.3253336674469765
1007,Monaco,2024,LEC,70,0,stay_out,-0.5598843637208646,10,0,stay_out,-0.7571421818604009,1,False,-0.19725781813953636
1007,Monaco,2024,LEC,71,0,stay_out,-0.7091369200405198,10,0,stay_out,-0.7845684600202176,1,False,-0.07543153997969787
1007,Monaco,2024,LEC,72,0,stay_out,-0.7398908602489527,10,0,stay_out,-0.7842954301244589,1,False,-0.04440456987550623
1007,Monaco,2024,LEC,73,0,stay_out,-0.81297156383866,10,0,stay_out,-0.8063357819193158,1,False,0.006635781919344219
1007,Monaco,2024,LEC,74,0,stay_out,-0.8195875736646855,10,0,stay_out,-0.8292937868323151,1,False,-0.009706213167629651
1007,Monaco,2024,LEC,75,0,stay_out,5.05775447446263,4,0,stay_out,-0.8753727627686289,1,False,-5.933127237231259
1007,Monaco,2024,LEC,76,0,stay_out,41.866543240991575,1,0,stay_out,24.141958729977052,1,False,-17.724584511014523
1007,Monza,2022,LEC,0,0,stay_out,-0.0240083354804141,1,0,stay_out,-0.0240083354804141,1,False,0.0
1007,Monza,2022,LEC,1,0,stay_out,-0.0342418235424347,1,0,stay_out,-0.0342418235424347,1,False,0.0
1007,Monza,2022,LEC,2,0,stay_out,-0.0300732163410742,1,0,stay_out,-0.0300732163410742,1,False,0.0
1007,Monza,2022,LEC,3,0,stay_out,-0.0258862830095012,1,0,stay_out,-0.0258862830095012,1,False,0.0
1007,Monza,2022,LEC,4,0,stay_out,-0.00267238860404,1,0,stay_out,-0.00267238860404,1,False,0.0
1007,Monza,2022,LEC,5,0,stay_out,-0.0427095104445413,1,0,stay_out,-0.0427095104445413,1,False,0.0
1007,Monza,2022,LEC,6,0,stay_out,0.0,1,0,stay_out,0.0,1,False,0.0
1007,Monza,2022,LEC,7,0,stay_out,-0.0210437630475411,1,0,stay_out,-0.0210437630475411,1,False,0.0
1007,Monza,2022,LEC,8,0,stay_out,-0.0226183505629052,1,0,stay_out,-0.0226183505629052,1,False,0.0
1007,Monza,2022,LEC,9,2,pit_medium,-18.399916426606268,10,0,stay_out,-1.60163560146123,1,True,16.79828082514504
1007,Monza,2022,LEC,10,0,stay_out,5.802561356201387,3,0,stay_out,-1.5827294629234443,1,False,-7.385290819124831
1007,Monza,2022,LEC,11,0,stay_out,0.1419551185255528,3,0,stay_out,-0.0499276477990889,1,False,-0.19188276632464168
1007,Monza,2022,LEC,12,0,stay_out,-0.2122668964332419,3,0,stay_out,-0.0718386552784906,1,False,0.14042824115475128
1007,Monza,2022,LEC,13,0,stay_out,-0.1806467720053334,3,0,stay_out,-0.0766974609890638,1,False,0.10394931101626961
1007,Monza,2022,LEC,14,0,stay_out,-0.1465257121139288,3,0,stay_out,-0.0825907046282694,1,False,0.06393500748565942
1007,Monza,2022,LEC,15,0,stay_out,-0.1040475487745979,3,0,stay_out,-0.0597016229586032,1,False,0.044345925815994704
1007,Monza,2022,LEC,16,0,stay_out,-0.1353764453026713,3,0,stay_out,-0.0943236183924426,1,False,0.041052826910228685
1007,Monza,2022,LEC,17,0,stay_out,-0.0850860734255889,3,0,stay_out,-0.0725822060388083,1,False,0.012503867386780596
1007,Monza,2022,LEC,18,0,stay_out,-0.1386183433860807,3,2,pit_medium,-9.578397712824987,3,True,-9.439779369438906
1007,Monza,2022,LEC,19,0,stay_out,-0.2322878920929739,3,0,stay_out,-0.134419967564682,3,False,0.0978679245282919
1007,Monza,2022,LEC,20,0,stay_out,-0.230089050131626,3,0,stay_out,-0.0764135784335081,3,False,0.1536754716981179
1007,Monza,2022,LEC,21,1,pit_soft,-14.817843705574706,9,0,stay_out,-0.1370198249572169,3,True,14.680823880617488
1007,Monza,2022,LEC,22,0,stay_out,2.0008388904108583,7,0,stay_out,0.896255557077535,2,False,-1.1045833333333233
1007,Monza,2022,LEC,23,0,stay_out,0.4637103120118866,7,0,stay_out,0.2591269786785404,2,False,-0.20458333333334622
1007,Monza,2022,LEC,24,0,stay_out,1.9916392326278556,7,0,stay_out,1.7870558992945094,2,False,-0.20458333333334622
1007,Monza,2022,LEC,25,0,stay_out,0.0150787111013542,7,0,stay_out,-0.2695046222319561,2,False,-0.2845833333333103
1007,Monza,2022,LEC,26,0,stay_out,0.95424673504576,6,0,stay_out,-0.2503365982875863,2,False,-1.2045833333333462
1007,Monza,2022,LEC,27,0,stay_out,0.8537496652544931,5,1,pit_soft,-14.931657548696366,8,True,-15.78540721395086
1007,Monza,2022,LEC,28,0,stay_out,-0.0176809431673277,5,0,stay_out,-0.0176809431673277,8,False,0.0
